timestamp,timestamp1,id,securityId,order,price,volume,direction,orderType,turnover
2018-08-29T09:30:56.478,1535506256478,59129382,coin_binance_BTC-USDT,,7071.63,0.011313,-1,,80.00135019
2018-08-29T09:30:56.710,1535506256710,59129383,coin_binance_BTC-USDT,,7072.99,0.0001,1,,0.707299
2018-08-29T09:30:56.865,1535506256865,59129384,coin_binance_BTC-USDT,,7072.99,0.156058,1,,1103.79667342
2018-08-29T09:30:56.878,1535506256878,59129385,coin_binance_BTC-USDT,,7071.63,0.020357,-1,,143.95717191
2018-08-29T09:30:57.016,1535506257016,59129386,coin_binance_BTC-USDT,,7072.99,0.031625,1,,223.68330875
2018-08-29T09:30:57.372,1535506257372,59129387,coin_binance_BTC-USDT,,7071.64,0.003304,1,,23.36469856
2018-08-29T09:30:57.915,1535506257915,59129388,coin_binance_BTC-USDT,,7071.64,0.013096,1,,92.61019744000001
2018-08-29T09:30:57.915,1535506257915,59129389,coin_binance_BTC-USDT,,7073.0,0.31223,1,,2208.40279
2018-08-29T09:30:57.915,1535506257915,59129390,coin_binance_BTC-USDT,,7073.33,0.057585,1,,407.31770804999996
2018-08-29T09:30:58.433,1535506258433,59129391,coin_binance_BTC-USDT,,7070.92,0.00445,-1,,31.465594
2018-08-29T09:30:58.670,1535506258670,59129392,coin_binance_BTC-USDT,,7073.32,0.0041,1,,29.000612
2018-08-29T09:30:59.233,1535506259233,59129393,coin_binance_BTC-USDT,,7073.31,0.382889,1,,2708.29259259
2018-08-29T09:30:59.409,1535506259409,59129394,coin_binance_BTC-USDT,,7070.93,0.003277,-1,,23.17143761
2018-08-29T09:31:00.141,1535506260141,59129395,coin_binance_BTC-USDT,,7073.3,0.059606,1,,421.6111198
2018-08-29T09:31:01.095,1535506261095,59129396,coin_binance_BTC-USDT,,7073.29,0.191447,1,,1354.16015063
2018-08-29T09:31:01.684,1535506261684,59129397,coin_binance_BTC-USDT,,7073.28,0.006,1,,42.43968
2018-08-29T09:31:01.702,1535506261702,59129398,coin_binance_BTC-USDT,,7073.28,0.0001,1,,0.707328
2018-08-29T09:31:02.971,1535506262971,59129399,coin_binance_BTC-USDT,,7073.27,4.5e-05,1,,0.31829715000000003
2018-08-29T09:31:04.007,1535506264007,59129400,coin_binance_BTC-USDT,,7073.27,0.01669,1,,118.05287630000001
2018-08-29T09:31:04.014,1535506264014,59129401,coin_binance_BTC-USDT,,7070.97,0.020093,-1,,142.07700021
2018-08-29T09:31:06.707,1535506266707,59129402,coin_binance_BTC-USDT,,7073.27,0.0001,1,,0.707327
2018-08-29T09:31:08.246,1535506268246,59129403,coin_binance_BTC-USDT,,7072.99,0.012,1,,84.87588
2018-08-29T09:31:10.166,1535506270166,59129404,coin_binance_BTC-USDT,,7072.99,0.002456,1,,17.37126344
2018-08-29T09:31:10.749,1535506270749,59129405,coin_binance_BTC-USDT,,7072.99,0.002694,1,,19.054635060000003
2018-08-29T09:31:10.926,1535506270926,59129406,coin_binance_BTC-USDT,,7071.03,0.003185,-1,,22.52123055
2018-08-29T09:31:11.292,1535506271292,59129407,coin_binance_BTC-USDT,,7072.99,0.0001,1,,0.707299
2018-08-29T09:31:11.727,1535506271727,59129408,coin_binance_BTC-USDT,,7071.03,0.080184,-1,,566.98346952
2018-08-29T09:31:13.059,1535506273059,59129409,coin_binance_BTC-USDT,,7072.99,1e-06,1,,0.0070729899999999995
2018-08-29T09:31:14.157,1535506274157,59129410,coin_binance_BTC-USDT,,7072.99,0.017828,1,,126.09726572
2018-08-29T09:31:14.175,1535506274175,59129411,coin_binance_BTC-USDT,,7072.99,0.006452,1,,45.63493148
2018-08-29T09:31:17.992,1535506277992,59129412,coin_binance_BTC-USDT,,7071.1,0.01,-1,,70.711
2018-08-29T09:31:20.981,1535506280981,59129413,coin_binance_BTC-USDT,,7072.97,0.007912,1,,55.96133864000001
2018-08-29T09:31:21.371,1535506281371,59129414,coin_binance_BTC-USDT,,7071.12,0.1062,-1,,750.952944
2018-08-29T09:31:21.407,1535506281407,59129415,coin_binance_BTC-USDT,,7071.12,0.002238,-1,,15.82516656
2018-08-29T09:31:21.408,1535506281408,59129416,coin_binance_BTC-USDT,,7071.12,0.002302,-1,,16.27771824
2018-08-29T09:31:22.250,1535506282250,59129417,coin_binance_BTC-USDT,,7071.13,0.097541,-1,,689.72509133
2018-08-29T09:31:22.250,1535506282250,59129418,coin_binance_BTC-USDT,,7071.12,0.065988,-1,,466.60906656000003
2018-08-29T09:31:23.480,1535506283480,59129419,coin_binance_BTC-USDT,,7071.06,0.022242,-1,,157.27451652000002
2018-08-29T09:31:24.644,1535506284644,59129420,coin_binance_BTC-USDT,,7071.1,0.0743,1,,525.38273
2018-08-29T09:31:27.107,1535506287107,59129421,coin_binance_BTC-USDT,,7071.08,0.110217,1,,779.35322436
2018-08-29T09:31:27.123,1535506287123,59129422,coin_binance_BTC-USDT,,7071.07,0.050557,-1,,357.49208598999996
2018-08-29T09:31:28.804,1535506288804,59129423,coin_binance_BTC-USDT,,7071.06,0.011278,-1,,79.74741468
2018-08-29T09:31:28.804,1535506288804,59129424,coin_binance_BTC-USDT,,7070.92,0.028722,-1,,203.09096424
2018-08-29T09:31:29.487,1535506289487,59129425,coin_binance_BTC-USDT,,7070.93,0.027153,-1,,191.99696229
2018-08-29T09:31:29.884,1535506289884,59129426,coin_binance_BTC-USDT,,7070.93,0.004597,-1,,32.505065210000005
2018-08-29T09:31:30.024,1535506290024,59129427,coin_binance_BTC-USDT,,7071.0,0.235859,1,,1667.7589890000002
2018-08-29T09:31:30.035,1535506290035,59129428,coin_binance_BTC-USDT,,7070.93,0.032329,-1,,228.59609597
2018-08-29T09:31:30.047,1535506290047,59129429,coin_binance_BTC-USDT,,7070.93,0.068192,-1,,482.18085856000005
2018-08-29T09:31:30.275,1535506290275,59129430,coin_binance_BTC-USDT,,7071.07,0.00467,1,,33.021896899999994
2018-08-29T09:31:31.300,1535506291300,59129431,coin_binance_BTC-USDT,,7070.92,0.051593,-1,,364.80997556
2018-08-29T09:31:31.773,1535506291773,59129432,coin_binance_BTC-USDT,,7070.38,0.068047,-1,,481.11814785999997
2018-08-29T09:31:33.551,1535506293551,59129433,coin_binance_BTC-USDT,,7070.92,0.006,1,,42.42552
2018-08-29T09:31:34.882,1535506294882,59129434,coin_binance_BTC-USDT,,7070.65,0.027628,1,,195.34791819999998
2018-08-29T09:31:34.897,1535506294897,59129435,coin_binance_BTC-USDT,,7070.39,0.079214,-1,,560.0738734600001
2018-08-29T09:31:34.916,1535506294916,59129436,coin_binance_BTC-USDT,,7070.39,0.027085,-1,,191.50151315000002
2018-08-29T09:31:35.686,1535506295686,59129437,coin_binance_BTC-USDT,,7070.38,0.098995,-1,,699.9322681
2018-08-29T09:31:37.483,1535506297483,59129438,coin_binance_BTC-USDT,,7070.39,0.08517,-1,,602.1851163
2018-08-29T09:31:37.483,1535506297483,59129439,coin_binance_BTC-USDT,,7070.38,0.017834,-1,,126.09315692
2018-08-29T09:31:37.525,1535506297525,59129440,coin_binance_BTC-USDT,,7068.02,0.010728,-1,,75.82571856
2018-08-29T09:31:37.667,1535506297667,59129441,coin_binance_BTC-USDT,,7070.37,0.06698,1,,473.5733826
2018-08-29T09:31:38.411,1535506298411,59129442,coin_binance_BTC-USDT,,7068.74,0.059989,-1,,424.04664386
2018-08-29T09:31:38.620,1535506298620,59129443,coin_binance_BTC-USDT,,7070.37,0.057205,1,,404.46051585
2018-08-29T09:31:40.476,1535506300476,59129444,coin_binance_BTC-USDT,,7070.37,0.024135,1,,170.64337995
2018-08-29T09:31:43.117,1535506303117,59129445,coin_binance_BTC-USDT,,7068.79,0.14544,-1,,1028.0848176000002
