code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry
000791,甘肃电投,1997-10-14,sz,stock,stock_sz_000791,电力行业,,甘肃,,
000792,盐湖股份,1997-09-04,sz,stock,stock_sz_000792,农药化肥,,青海,,
000793,华闻传媒,1997-07-29,sz,stock,stock_sz_000793,传媒娱乐,,海南,,
000795,英洛华,1997-08-08,sz,stock,stock_sz_000795,其它行业,,山西,,
000796,凯撒旅游,1997-07-03,sz,stock,stock_sz_000796,食品行业,,陕西,,
000797,中国武夷,1997-07-15,sz,stock,stock_sz_000797,房地产,,福建,,
000798,中水渔业,1998-02-12,sz,stock,stock_sz_000798,农林牧渔,,北京,,
000799,酒鬼酒,1997-07-18,sz,stock,stock_sz_000799,酿酒行业,,湖南,,
000800,一汽轿车,1997-06-18,sz,stock,stock_sz_000800,汽车制造,,吉林,,
000801,四川九洲,1998-05-06,sz,stock,stock_sz_000801,电子信息,,四川,,
000802,北京文化,1998-01-08,sz,stock,stock_sz_000802,酒店旅游,,北京,,
000803,*ST金宇,1998-03-03,sz,stock,stock_sz_000803,纺织行业,,四川,,
000806,银河生物,1998-04-16,sz,stock,stock_sz_000806,发电设备,,广西,,
000807,云铝股份,1998-04-08,sz,stock,stock_sz_000807,有色金属,,云南,,
000809,*ST新城,1998-06-16,sz,stock,stock_sz_000809,房地产,,辽宁,,
000810,创维数字,1998-06-02,sz,stock,stock_sz_000810,电子器件,,四川,,
000811,冰轮环境,1998-05-28,sz,stock,stock_sz_000811,机械行业,,山东,,
000812,陕西金叶,1998-06-23,sz,stock,stock_sz_000812,印刷包装,,陕西,,
000813,德展健康,1998-05-19,sz,stock,stock_sz_000813,纺织行业,,新疆,,
000815,美利云,1998-06-09,sz,stock,stock_sz_000815,造纸行业,,宁夏,,
000816,智慧农业,1997-08-18,sz,stock,stock_sz_000816,机械行业,,江苏,,
000818,方大化工,1997-10-17,sz,stock,stock_sz_000818,化工行业,,辽宁,,
000819,岳阳兴长,1997-06-25,sz,stock,stock_sz_000819,石油行业,,湖南,,
000820,神雾节能,1998-06-30,sz,stock,stock_sz_000820,造纸行业,,辽宁,,
000821,京山轻机,1998-06-26,sz,stock,stock_sz_000821,机械行业,,湖北,,
000822,山东海化,1998-07-03,sz,stock,stock_sz_000822,化工行业,,山东,,
000823,超声电子,1997-10-08,sz,stock,stock_sz_000823,电子器件,,广东,,
000825,太钢不锈,1998-10-21,sz,stock,stock_sz_000825,钢铁行业,,山西,,
000826,启迪桑德,1998-02-25,sz,stock,stock_sz_000826,环保行业,,湖北,,
000828,东莞控股,1997-06-17,sz,stock,stock_sz_000828,公路桥梁,,广东,,
000829,天音控股,1997-12-02,sz,stock,stock_sz_000829,商业百货,,江西,,
000830,鲁西化工,1998-08-07,sz,stock,stock_sz_000830,农药化肥,,山东,,
000831,五矿稀土,1998-09-11,sz,stock,stock_sz_000831,有色金属,,山西,,
000833,贵糖股份,1998-11-11,sz,stock,stock_sz_000833,造纸行业,,广西,,
000835,长城动漫,1999-06-25,sz,stock,stock_sz_000835,传媒娱乐,,四川,,
000836,鑫茂科技,1997-09-29,sz,stock,stock_sz_000836,电子信息,,天津,,
000837,秦川机床,1998-09-28,sz,stock,stock_sz_000837,机械行业,,陕西,,
000838,财信发展,1997-06-26,sz,stock,stock_sz_000838,房地产,,北京,,
000839,中信国安,1997-10-31,sz,stock,stock_sz_000839,综合行业,,北京,,
000848,承德露露,1997-11-13,sz,stock,stock_sz_000848,食品行业,,河北,,
000850,华茂股份,1998-10-07,sz,stock,stock_sz_000850,纺织行业,,安徽,,
000851,高鸿股份,1998-06-09,sz,stock,stock_sz_000851,电子信息,,贵州,,
000852,石化机械,1998-11-26,sz,stock,stock_sz_000852,机械行业,,湖北,,
000856,冀东装备,1998-08-13,sz,stock,stock_sz_000856,机械行业,,河北,,
000858,五 粮 液,1998-04-27,sz,stock,stock_sz_000858,酿酒行业,,四川,,
000859,国风塑业,1998-11-19,sz,stock,stock_sz_000859,塑料制品,,安徽,,
000860,顺鑫农业,1998-11-04,sz,stock,stock_sz_000860,酿酒行业,,北京,,
000861,海印股份,1998-10-28,sz,stock,stock_sz_000861,房地产,,广东,,
000862,银星能源,1998-09-15,sz,stock,stock_sz_000862,电力行业,,宁夏,,
000863,三湘印象,1997-09-25,sz,stock,stock_sz_000863,房地产,,"[""['深圳', '上海']"", '上海']",,
000868,安凯客车,1997-07-25,sz,stock,stock_sz_000868,汽车制造,,安徽,,
000869,张  裕Ａ,2000-10-26,sz,stock,stock_sz_000869,酿酒行业,,山东,,
000875,吉电股份,2002-09-26,sz,stock,stock_sz_000875,电力行业,,吉林,,
000876,新 希 望,1998-03-11,sz,stock,stock_sz_000876,农林牧渔,,四川,,
000877,天山股份,1999-01-07,sz,stock,stock_sz_000877,水泥行业,,新疆,,
000878,云南铜业,1998-06-02,sz,stock,stock_sz_000878,有色金属,,云南,,
000880,潍柴重机,1998-04-02,sz,stock,stock_sz_000880,机械行业,,山东,,
000881,中广核技,1998-09-02,sz,stock,stock_sz_000881,综合行业,,辽宁,,
000882,华联股份,1998-06-16,sz,stock,stock_sz_000882,商业百货,,北京,,
000883,湖北能源,1998-05-19,sz,stock,stock_sz_000883,电力行业,,湖北,,
000885,同力水泥,1999-03-19,sz,stock,stock_sz_000885,水泥行业,,河南,,
000886,海南高速,1998-01-23,sz,stock,stock_sz_000886,公路桥梁,,海南,,
000887,中鼎股份,1998-12-03,sz,stock,stock_sz_000887,化工行业,,安徽,,
000888,峨眉山Ａ,1997-10-21,sz,stock,stock_sz_000888,酒店旅游,,四川,,
000889,茂业通信,1997-12-18,sz,stock,stock_sz_000889,商业百货,,河北,,
000890,法 尔 胜,1999-01-19,sz,stock,stock_sz_000890,钢铁行业,,江苏,,
000892,欢瑞世纪,1999-01-15,sz,stock,stock_sz_000892,电子信息,,重庆,,
000893,东凌国际,1998-12-24,sz,stock,stock_sz_000893,食品行业,,广东,,
000895,双汇发展,1998-12-10,sz,stock,stock_sz_000895,食品行业,,河南,,
000897,津滨发展,1999-04-22,sz,stock,stock_sz_000897,房地产,,天津,,
000898,鞍钢股份,1997-12-25,sz,stock,stock_sz_000898,钢铁行业,,辽宁,,
000899,赣能股份,1997-11-26,sz,stock,stock_sz_000899,电力行业,,江西,,
000900,现代投资,1999-01-28,sz,stock,stock_sz_000900,公路桥梁,,湖南,,
000901,航天科技,1999-04-01,sz,stock,stock_sz_000901,飞机制造,,黑龙江,,
000902,新洋丰,1999-04-08,sz,stock,stock_sz_000902,农药化肥,,湖北,,
000903,云内动力,1999-04-15,sz,stock,stock_sz_000903,机械行业,,云南,,
000905,厦门港务,1999-04-29,sz,stock,stock_sz_000905,交通运输,,福建,,
000906,浙商中拓,1999-07-07,sz,stock,stock_sz_000906,商业百货,,湖南,,
000908,景峰医药,1999-02-03,sz,stock,stock_sz_000908,生物制药,,湖南,,
000909,数源科技,1999-05-07,sz,stock,stock_sz_000909,综合行业,,浙江,,
000910,大亚圣象,1999-06-30,sz,stock,stock_sz_000910,家具行业,,江苏,,
000911,南宁糖业,1999-05-27,sz,stock,stock_sz_000911,食品行业,,广西,,
000912,*ST天化,1999-06-03,sz,stock,stock_sz_000912,农药化肥,,四川,,
000913,钱江摩托,1999-05-14,sz,stock,stock_sz_000913,摩托车,,浙江,,
000915,山大华特,1999-06-09,sz,stock,stock_sz_000915,生物制药,,山东,,
000917,电广传媒,1999-03-25,sz,stock,stock_sz_000917,传媒娱乐,,湖南,,
000918,嘉凯城,1999-07-20,sz,stock,stock_sz_000918,房地产,,浙江,,
000919,金陵药业,1999-11-18,sz,stock,stock_sz_000919,生物制药,,江苏,,
000920,南方汇通,1999-06-16,sz,stock,stock_sz_000920,交通运输,,贵州,,
000921,海信科龙,1999-07-13,sz,stock,stock_sz_000921,家电行业,,广东,,
000922,*ST佳电,1999-06-18,sz,stock,stock_sz_000922,电器行业,,黑龙江,,
000923,河北宣工,1999-07-14,sz,stock,stock_sz_000923,机械行业,,河北,,
000925,众合科技,1999-06-11,sz,stock,stock_sz_000925,机械行业,,浙江,,
000926,福星股份,1999-06-18,sz,stock,stock_sz_000926,房地产,,湖北,,
000927,一汽夏利,1999-07-27,sz,stock,stock_sz_000927,汽车制造,,天津,,
000928,中钢国际,1999-03-12,sz,stock,stock_sz_000928,建筑建材,,吉林,,
000929,兰州黄河,1999-06-23,sz,stock,stock_sz_000929,酿酒行业,,甘肃,,
000930,中粮生化,1999-07-12,sz,stock,stock_sz_000930,食品行业,,安徽,,
000931,中 关 村,1999-07-12,sz,stock,stock_sz_000931,房地产,,北京,,
000932,*ST华菱,1999-08-03,sz,stock,stock_sz_000932,钢铁行业,,湖南,,
000933,神火股份,1999-08-31,sz,stock,stock_sz_000933,煤炭行业,,河南,,
000935,四川双马,1999-08-24,sz,stock,stock_sz_000935,水泥行业,,四川,,
000936,华西股份,1999-08-10,sz,stock,stock_sz_000936,化纤行业,,江苏,,
000937,冀中能源,1999-09-09,sz,stock,stock_sz_000937,煤炭行业,,河北,,
000938,紫光股份,1999-11-04,sz,stock,stock_sz_000938,电子信息,,北京,,
000939,凯迪生态,1999-09-23,sz,stock,stock_sz_000939,电力行业,,湖北,,
000948,南天信息,1999-10-14,sz,stock,stock_sz_000948,电子信息,,云南,,
000949,新乡化纤,1999-10-21,sz,stock,stock_sz_000949,化纤行业,,河南,,
000950,*ST建峰,1999-09-16,sz,stock,stock_sz_000950,农药化肥,,重庆,,
000951,中国重汽,1999-11-25,sz,stock,stock_sz_000951,汽车制造,,山东,,
000952,广济药业,1999-11-12,sz,stock,stock_sz_000952,生物制药,,湖北,,
000953,*ST河化,1999-12-02,sz,stock,stock_sz_000953,农药化肥,,广西,,
000955,欣龙控股,1999-12-09,sz,stock,stock_sz_000955,纺织行业,,海南,,
000957,中通客车,2000-01-13,sz,stock,stock_sz_000957,汽车制造,,山东,,
000958,东方能源,1999-12-23,sz,stock,stock_sz_000958,电力行业,,河北,,
000959,首钢股份,1999-12-16,sz,stock,stock_sz_000959,钢铁行业,,北京,,
000960,锡业股份,2000-02-21,sz,stock,stock_sz_000960,有色金属,,云南,,
000961,中南建设,2000-03-01,sz,stock,stock_sz_000961,建筑建材,,江苏,,
000962,东方钽业,2000-01-20,sz,stock,stock_sz_000962,有色金属,,宁夏,,
000963,华东医药,2000-01-27,sz,stock,stock_sz_000963,生物制药,,浙江,,
000965,天保基建,2000-04-06,sz,stock,stock_sz_000965,房地产,,天津,,
000966,长源电力,2000-03-16,sz,stock,stock_sz_000966,电力行业,,湖北,,
000967,盈峰环境,2000-03-30,sz,stock,stock_sz_000967,发电设备,,浙江,,
000968,蓝焰控股,2000-06-22,sz,stock,stock_sz_000968,煤炭行业,,山西,,
000969,安泰科技,2000-05-29,sz,stock,stock_sz_000969,钢铁行业,,北京,,
000970,中科三环,2000-04-20,sz,stock,stock_sz_000970,电子信息,,北京,,
000971,高升控股,2000-04-27,sz,stock,stock_sz_000971,纺织行业,,湖北,,
000972,*ST中基,2000-09-26,sz,stock,stock_sz_000972,食品行业,,新疆,,
000973,佛塑科技,2000-05-25,sz,stock,stock_sz_000973,塑料制品,,广东,,
000975,银泰资源,2000-06-08,sz,stock,stock_sz_000975,,,"['广州', '内蒙古']",,
000976,华铁股份,2000-06-01,sz,stock,stock_sz_000976,化纤行业,,广东,,
000977,浪潮信息,2000-06-08,sz,stock,stock_sz_000977,电子信息,,山东,,
000978,桂林旅游,2000-05-18,sz,stock,stock_sz_000978,酒店旅游,,广西,,
000979,中弘股份,2000-06-16,sz,stock,stock_sz_000979,房地产,,安徽,,
000980,众泰汽车,2000-06-16,sz,stock,stock_sz_000980,仪器仪表,,安徽,,
000981,银亿股份,2000-06-22,sz,stock,stock_sz_000981,房地产,,甘肃,,
000982,*ST 中绒,2000-07-06,sz,stock,stock_sz_000982,纺织行业,,宁夏,,
000983,西山煤电,2000-07-26,sz,stock,stock_sz_000983,煤炭行业,,山西,,
000985,大庆华科,2000-07-26,sz,stock,stock_sz_000985,化工行业,,黑龙江,,
000987,越秀金控,2000-07-18,sz,stock,stock_sz_000987,商业百货,,"['广州', '广东']",,
000988,华工科技,2000-06-08,sz,stock,stock_sz_000988,仪器仪表,,湖北,,
000989,九 芝 堂,2000-06-28,sz,stock,stock_sz_000989,生物制药,,湖南,,
000990,诚志股份,2000-07-06,sz,stock,stock_sz_000990,化工行业,,江西,,
000993,闽东电力,2000-07-31,sz,stock,stock_sz_000993,电力行业,,福建,,
000995,皇台酒业,2000-08-07,sz,stock,stock_sz_000995,酿酒行业,,甘肃,,
000996,中国中期,2000-07-18,sz,stock,stock_sz_000996,交通运输,,北京,,
000997,新 大 陆,2000-08-07,sz,stock,stock_sz_000997,电子信息,,福建,,
000998,隆平高科,2000-12-11,sz,stock,stock_sz_000998,农林牧渔,,湖南,,
000999,华润三九,2000-03-09,sz,stock,stock_sz_000999,生物制药,,"['深圳', '广东']",,
001696,宗申动力,1997-03-06,sz,stock,stock_sz_001696,摩托车,,重庆,,
001896,豫能控股,1998-01-22,sz,stock,stock_sz_001896,电力行业,,河南,,
001965,招商公路,2017-12-25,sz,stock,stock_sz_001965,次新股,,北京,,
001979,招商蛇口,2015-12-30,sz,stock,stock_sz_001979,,,广东,,
002001,新 和 成,2004-06-25,sz,stock,stock_sz_002001,生物制药,,浙江,,
002002,鸿达兴业,2004-06-25,sz,stock,stock_sz_002002,塑料制品,,江苏,,
002003,伟星股份,2004-06-25,sz,stock,stock_sz_002003,服装鞋类,,浙江,,
002004,华邦健康,2004-06-25,sz,stock,stock_sz_002004,农药化肥,,重庆,,
002005,德豪润达,2004-06-25,sz,stock,stock_sz_002005,家电行业,,广东,,
002006,精功科技,2004-06-25,sz,stock,stock_sz_002006,机械行业,,浙江,,
002007,华兰生物,2004-06-25,sz,stock,stock_sz_002007,生物制药,,河南,,
002008,大族激光,2004-06-25,sz,stock,stock_sz_002008,仪器仪表,,"['深圳', '广东']",,
002009,天奇股份,2004-06-29,sz,stock,stock_sz_002009,机械行业,,江苏,,
002010,传化智联,2004-06-29,sz,stock,stock_sz_002010,化工行业,,浙江,,
002011,盾安环境,2004-07-05,sz,stock,stock_sz_002011,机械行业,,浙江,,
002012,凯恩股份,2004-07-05,sz,stock,stock_sz_002012,造纸行业,,浙江,,
002013,中航机电,2004-07-05,sz,stock,stock_sz_002013,汽车制造,,湖北,,
002014,永新股份,2004-07-08,sz,stock,stock_sz_002014,化工行业,,安徽,,
002015,霞客环保,2004-07-08,sz,stock,stock_sz_002015,化纤行业,,江苏,,
002016,世荣兆业,2004-07-08,sz,stock,stock_sz_002016,房地产,,广东,,
002017,东信和平,2004-07-13,sz,stock,stock_sz_002017,电子信息,,广东,,
002018,华信国际,2004-07-13,sz,stock,stock_sz_002018,农药化肥,,安徽,,
002019,亿帆医药,2004-07-13,sz,stock,stock_sz_002019,生物制药,,浙江,,
002020,京新药业,2004-07-15,sz,stock,stock_sz_002020,生物制药,,浙江,,
002021,中捷资源,2004-07-15,sz,stock,stock_sz_002021,纺织机械,,浙江,,
002022,科华生物,2004-07-21,sz,stock,stock_sz_002022,生物制药,,上海,,
002023,海特高新,2004-07-21,sz,stock,stock_sz_002023,飞机制造,,四川,,
002024,苏宁云商,2004-07-21,sz,stock,stock_sz_002024,商业百货,,江苏,,
002025,航天电器,2004-07-26,sz,stock,stock_sz_002025,电子器件,,贵州,,
002026,山东威达,2004-07-27,sz,stock,stock_sz_002026,机械行业,,山东,,
002027,分众传媒,2004-08-04,sz,stock,stock_sz_002027,电子信息,,"['广州', '广东']",,
002028,思源电气,2004-08-05,sz,stock,stock_sz_002028,发电设备,,上海,,
002029,七 匹 狼,2004-08-06,sz,stock,stock_sz_002029,服装鞋类,,福建,,
002030,达安基因,2004-08-09,sz,stock,stock_sz_002030,生物制药,,"['广州', '广东']",,
002031,巨轮智能,2004-08-16,sz,stock,stock_sz_002031,汽车制造,,广东,,
002032,苏 泊 尔,2004-08-17,sz,stock,stock_sz_002032,家电行业,,浙江,,
002033,丽江旅游,2004-08-25,sz,stock,stock_sz_002033,酒店旅游,,云南,,
002034,旺能环境,2004-08-26,sz,stock,stock_sz_002034,纺织行业,,浙江,,
002035,华帝股份,2004-09-01,sz,stock,stock_sz_002035,家电行业,,广东,,
002036,联创电子,2004-09-03,sz,stock,stock_sz_002036,服装鞋类,,江西,,
002037,久联发展,2004-09-08,sz,stock,stock_sz_002037,化工行业,,贵州,,
002038,双鹭药业,2004-09-09,sz,stock,stock_sz_002038,生物制药,,北京,,
002039,黔源电力,2005-03-03,sz,stock,stock_sz_002039,电力行业,,贵州,,
002040,南 京 港,2005-03-25,sz,stock,stock_sz_002040,交通运输,,江苏,,
002041,登海种业,2005-04-18,sz,stock,stock_sz_002041,农林牧渔,,山东,,
002042,华孚时尚,2005-04-27,sz,stock,stock_sz_002042,纺织行业,,安徽,,
002043,兔 宝 宝,2005-05-10,sz,stock,stock_sz_002043,建筑建材,,浙江,,
002044,美年健康,2005-05-18,sz,stock,stock_sz_002044,服装鞋类,,江苏,,
002045,国光电器,2005-05-23,sz,stock,stock_sz_002045,电子器件,,"['广州', '广东']",,
002046,轴研科技,2005-05-26,sz,stock,stock_sz_002046,机械行业,,河南,,
002047,宝鹰股份,2005-05-31,sz,stock,stock_sz_002047,建筑建材,,"['深圳', '广东']",,
002048,宁波华翔,2005-06-03,sz,stock,stock_sz_002048,汽车制造,,浙江,,
002049,紫光国芯,2005-06-06,sz,stock,stock_sz_002049,电子器件,,河北,,
002050,三花智控,2005-06-07,sz,stock,stock_sz_002050,机械行业,,浙江,,
002051,中工国际,2006-06-19,sz,stock,stock_sz_002051,建筑建材,,北京,,
002052,同洲电子,2006-06-27,sz,stock,stock_sz_002052,电子信息,,"['深圳', '广东']",,
002053,云南能投,2006-06-27,sz,stock,stock_sz_002053,化工行业,,云南,,
002054,德美化工,2006-07-25,sz,stock,stock_sz_002054,化工行业,,广东,,
002055,得润电子,2006-07-25,sz,stock,stock_sz_002055,电子器件,,"['深圳', '广东']",,
002056,横店东磁,2006-08-02,sz,stock,stock_sz_002056,电子器件,,浙江,,
002057,中钢天源,2006-08-02,sz,stock,stock_sz_002057,电子器件,,安徽,,
002058,威 尔 泰,2006-08-02,sz,stock,stock_sz_002058,仪器仪表,,上海,,
002059,云南旅游,2006-08-10,sz,stock,stock_sz_002059,酒店旅游,,云南,,
002060,粤 水 电,2006-08-10,sz,stock,stock_sz_002060,建筑建材,,"['广州', '广东']",,
002061,浙江交科,2006-08-16,sz,stock,stock_sz_002061,化工行业,,浙江,,
002062,宏润建设,2006-08-16,sz,stock,stock_sz_002062,建筑建材,,浙江,,
002063,远光软件,2006-08-23,sz,stock,stock_sz_002063,电子信息,,广东,,
002064,华峰氨纶,2006-08-23,sz,stock,stock_sz_002064,化纤行业,,浙江,,
002065,东华软件,2006-08-23,sz,stock,stock_sz_002065,电子信息,,北京,,
002066,瑞泰科技,2006-08-23,sz,stock,stock_sz_002066,建筑建材,,北京,,
002067,景兴纸业,2006-09-15,sz,stock,stock_sz_002067,造纸行业,,浙江,,
002068,黑猫股份,2006-09-15,sz,stock,stock_sz_002068,化工行业,,江西,,
002069,獐子岛,2006-09-28,sz,stock,stock_sz_002069,农林牧渔,,辽宁,,
002070,*ST众和,2006-10-12,sz,stock,stock_sz_002070,纺织行业,,福建,,
002071,长城影视,2006-10-12,sz,stock,stock_sz_002071,传媒娱乐,,江苏,,
002072,凯瑞德,2006-10-18,sz,stock,stock_sz_002072,纺织行业,,山东,,
002073,软控股份,2006-10-18,sz,stock,stock_sz_002073,电子信息,,山东,,
002074,国轩高科,2006-10-18,sz,stock,stock_sz_002074,发电设备,,江苏,,
002075,沙钢股份,2006-10-25,sz,stock,stock_sz_002075,钢铁行业,,江苏,,
002076,雪 莱 特,2006-10-25,sz,stock,stock_sz_002076,家电行业,,广东,,
002077,大港股份,2006-11-16,sz,stock,stock_sz_002077,房地产,,江苏,,
002078,太阳纸业,2006-11-16,sz,stock,stock_sz_002078,造纸行业,,山东,,
002079,苏州固锝,2006-11-16,sz,stock,stock_sz_002079,电子器件,,江苏,,
002080,中材科技,2006-11-20,sz,stock,stock_sz_002080,化纤行业,,江苏,,
002081,金 螳 螂,2006-11-20,sz,stock,stock_sz_002081,建筑建材,,江苏,,
002082,栋梁新材,2006-11-20,sz,stock,stock_sz_002082,有色金属,,浙江,,
002083,孚日股份,2006-11-24,sz,stock,stock_sz_002083,纺织行业,,山东,,
002084,海鸥卫浴,2006-11-24,sz,stock,stock_sz_002084,家具行业,,"['广州', '广东']",,
002085,万丰奥威,2006-11-28,sz,stock,stock_sz_002085,汽车制造,,浙江,,
002086,东方海洋,2006-11-28,sz,stock,stock_sz_002086,农林牧渔,,山东,,
002087,新野纺织,2006-11-30,sz,stock,stock_sz_002087,纺织行业,,河南,,
002088,鲁阳节能,2006-11-30,sz,stock,stock_sz_002088,其它行业,,山东,,
002089,新 海 宜,2006-11-30,sz,stock,stock_sz_002089,电子信息,,江苏,,
002090,金智科技,2006-12-08,sz,stock,stock_sz_002090,电子信息,,江苏,,
002091,江苏国泰,2006-12-08,sz,stock,stock_sz_002091,物资外贸,,江苏,,
002092,中泰化学,2006-12-08,sz,stock,stock_sz_002092,化工行业,,新疆,,
002093,国脉科技,2006-12-15,sz,stock,stock_sz_002093,电子信息,,福建,,
002094,青岛金王,2006-12-15,sz,stock,stock_sz_002094,化工行业,,山东,,
002095,生 意 宝,2006-12-15,sz,stock,stock_sz_002095,电子信息,,浙江,,
002096,南岭民爆,2006-12-22,sz,stock,stock_sz_002096,化工行业,,湖南,,
002097,山河智能,2006-12-22,sz,stock,stock_sz_002097,机械行业,,湖南,,
002098,浔兴股份,2006-12-22,sz,stock,stock_sz_002098,服装鞋类,,福建,,
002099,海翔药业,2006-12-26,sz,stock,stock_sz_002099,生物制药,,浙江,,
002100,天康生物,2006-12-26,sz,stock,stock_sz_002100,农林牧渔,,新疆,,
002101,广东鸿图,2006-12-29,sz,stock,stock_sz_002101,机械行业,,广东,,
002102,冠福股份,2006-12-29,sz,stock,stock_sz_002102,陶瓷行业,,福建,,
002103,广博股份,2007-01-10,sz,stock,stock_sz_002103,,,浙江,,
002104,恒宝股份,2007-01-10,sz,stock,stock_sz_002104,电子器件,,江苏,,
002105,信隆健康,2007-01-12,sz,stock,stock_sz_002105,,,"['深圳', '广东']",,
002106,莱宝高科,2007-01-12,sz,stock,stock_sz_002106,电子器件,,"['深圳', '广东']",,
002107,沃华医药,2007-01-24,sz,stock,stock_sz_002107,生物制药,,山东,,
002108,沧州明珠,2007-01-24,sz,stock,stock_sz_002108,塑料制品,,河北,,
002109,兴化股份,2007-01-26,sz,stock,stock_sz_002109,化工行业,,陕西,,
002110,三钢闽光,2007-01-26,sz,stock,stock_sz_002110,钢铁行业,,福建,,
002111,威海广泰,2007-01-26,sz,stock,stock_sz_002111,飞机制造,,山东,,
002112,三变科技,2007-02-08,sz,stock,stock_sz_002112,发电设备,,浙江,,
002113,天润数娱,2007-02-08,sz,stock,stock_sz_002113,农药化肥,,湖南,,
002114,罗平锌电,2007-02-15,sz,stock,stock_sz_002114,有色金属,,云南,,
002115,三维通信,2007-02-15,sz,stock,stock_sz_002115,电子信息,,浙江,,
002116,中国海诚,2007-02-15,sz,stock,stock_sz_002116,建筑建材,,上海,,
002117,东港股份,2007-03-02,sz,stock,stock_sz_002117,印刷包装,,山东,,
002118,紫鑫药业,2007-03-02,sz,stock,stock_sz_002118,生物制药,,吉林,,
002119,康强电子,2007-03-02,sz,stock,stock_sz_002119,电子器件,,浙江,,
002120,韵达股份,2007-03-06,sz,stock,stock_sz_002120,家具行业,,浙江,,
002121,科陆电子,2007-03-06,sz,stock,stock_sz_002121,仪器仪表,,"['深圳', '广东']",,
002122,天马股份,2007-03-28,sz,stock,stock_sz_002122,机械行业,,浙江,,
002123,梦网集团,2007-03-28,sz,stock,stock_sz_002123,发电设备,,辽宁,,
002124,天邦股份,2007-04-03,sz,stock,stock_sz_002124,农林牧渔,,浙江,,
002125,湘潭电化,2007-04-03,sz,stock,stock_sz_002125,化工行业,,湖南,,
002126,银轮股份,2007-04-18,sz,stock,stock_sz_002126,汽车制造,,浙江,,
002127,南极电商,2007-04-18,sz,stock,stock_sz_002127,纺织行业,,江苏,,
002128,露天煤业,2007-04-18,sz,stock,stock_sz_002128,煤炭行业,,内蒙古,,
002129,中环股份,2007-04-20,sz,stock,stock_sz_002129,电子器件,,天津,,
002130,沃尔核材,2007-04-20,sz,stock,stock_sz_002130,发电设备,,"['深圳', '广东']",,
002131,利欧股份,2007-04-27,sz,stock,stock_sz_002131,机械行业,,浙江,,
002132,恒星科技,2007-04-27,sz,stock,stock_sz_002132,钢铁行业,,河南,,
002133,广宇集团,2007-04-27,sz,stock,stock_sz_002133,房地产,,浙江,,
002134,*ST普林,2007-05-16,sz,stock,stock_sz_002134,电子器件,,天津,,
002135,东南网架,2007-05-30,sz,stock,stock_sz_002135,建筑建材,,浙江,,
002136,安 纳 达,2007-05-30,sz,stock,stock_sz_002136,化工行业,,安徽,,
002137,麦达数字,2007-06-13,sz,stock,stock_sz_002137,电子器件,,"['深圳', '广东']",,
002138,顺络电子,2007-06-13,sz,stock,stock_sz_002138,电子器件,,"['深圳', '广东']",,
002139,拓邦股份,2007-06-29,sz,stock,stock_sz_002139,电子器件,,"['深圳', '广东']",,
002140,东华科技,2007-07-12,sz,stock,stock_sz_002140,建筑建材,,安徽,,
002141,贤丰控股,2007-07-20,sz,stock,stock_sz_002141,电子器件,,广东,,
002142,宁波银行,2007-07-19,sz,stock,stock_sz_002142,金融行业,,浙江,,
002143,印纪传媒,2007-07-20,sz,stock,stock_sz_002143,传媒娱乐,,四川,,
002144,宏达高科,2007-08-03,sz,stock,stock_sz_002144,纺织行业,,浙江,,
002145,中核钛白,2007-08-03,sz,stock,stock_sz_002145,化工行业,,甘肃,,
002146,荣盛发展,2007-08-08,sz,stock,stock_sz_002146,房地产,,河北,,
002147,新光圆成,2007-08-08,sz,stock,stock_sz_002147,机械行业,,安徽,,
002148,北纬科技,2007-08-10,sz,stock,stock_sz_002148,电子信息,,北京,,
002149,西部材料,2007-08-10,sz,stock,stock_sz_002149,有色金属,,陕西,,
002150,通润装备,2007-08-10,sz,stock,stock_sz_002150,机械行业,,江苏,,
002151,北斗星通,2007-08-13,sz,stock,stock_sz_002151,电子信息,,北京,,
002152,广电运通,2007-08-13,sz,stock,stock_sz_002152,电子信息,,"['广州', '广东']",,
002153,石基信息,2007-08-13,sz,stock,stock_sz_002153,电子信息,,北京,,
002154,报 喜 鸟,2007-08-16,sz,stock,stock_sz_002154,服装鞋类,,浙江,,
002155,湖南黄金,2007-08-16,sz,stock,stock_sz_002155,有色金属,,湖南,,
002156,通富微电,2007-08-16,sz,stock,stock_sz_002156,电子器件,,江苏,,
002157,正邦科技,2007-08-17,sz,stock,stock_sz_002157,农林牧渔,,江西,,
002158,汉钟精机,2007-08-17,sz,stock,stock_sz_002158,机械行业,,上海,,
002159,三特索道,2007-08-17,sz,stock,stock_sz_002159,酒店旅游,,湖北,,
002160,常铝股份,2007-08-21,sz,stock,stock_sz_002160,有色金属,,江苏,,
002161,远 望 谷,2007-08-21,sz,stock,stock_sz_002161,电子信息,,"['深圳', '广东']",,
002162,悦心健康,2007-08-23,sz,stock,stock_sz_002162,陶瓷行业,,上海,,
002163,中航三鑫,2007-08-23,sz,stock,stock_sz_002163,建筑建材,,"['深圳', '广东']",,
002164,宁波东力,2007-08-23,sz,stock,stock_sz_002164,电器行业,,浙江,,
002165,红 宝 丽,2007-09-13,sz,stock,stock_sz_002165,化工行业,,江苏,,
