code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry,timestamp
600211,西藏药业,1999-07-21,sh,stock,stock_sh_600211,生物制药,"['金融改革', '重组概念']",西藏,,,1999-07-21
600212,江泉实业,1999-08-17,sh,stock,stock_sh_600212,综合行业,"['锂电池', 'ST板块', '节能环保']",山东,,,1999-08-17
600213,亚星客车,1999-08-31,sh,stock,stock_sh_600213,汽车制造,准ST股,江苏,,,1999-08-31
600215,长春经开,1999-09-09,sh,stock,stock_sh_600215,开发区,"['图们江', '保障房', '土地流转']",吉林,,,1999-09-09
600216,浙江医药,1999-10-21,sh,stock,stock_sh_600216,生物制药,"['生物疫苗', '超级细菌', '融资融券', '维生素', '抗癌', '抗流感']",浙江,,,1999-10-21
600217,中再资环,1999-12-16,sh,stock,stock_sh_600217,水泥行业,"['丝绸之路', '陕甘宁']",陕西,,,1999-12-16
600218,全柴动力,1998-12-03,sh,stock,stock_sh_600218,机械行业,"['融资融券', 'QFII重仓', '皖江区域']",安徽,,,1998-12-03
600219,南山铝业,1999-12-23,sh,stock,stock_sh_600219,有色金属,"['融资融券', 'QFII重仓', '社保重仓']",山东,,,1999-12-23
600220,江苏阳光,1999-09-27,sh,stock,stock_sh_600220,纺织行业,"['参股金融', '燃料电池', '太阳能', '沿海发展', '新能源', '多晶硅']",江苏,,,1999-09-27
600221,海航控股,1999-11-25,sh,stock,stock_sh_600221,交通运输,"['融资融券', '含B股', '金融参股', '海南自贸']",海南,,,1999-11-25
600222,太龙药业,1999-11-05,sh,stock,stock_sh_600222,生物制药,"['参股金融', '金融参股', '抗流感', '业绩预升']",河南,,,1999-11-05
600223,鲁商置业,2000-01-13,sh,stock,stock_sh_600223,房地产,"['融资融券', '业绩预升', '黄河三角']",山东,,,2000-01-13
600225,*ST松江,2000-01-27,sh,stock,stock_sh_600225,房地产,"['天津自贸', '融资融券', '京津冀']",天津,,,2000-01-27
600226,瀚叶股份,1999-11-16,sh,stock,stock_sh_600226,农药化肥,"['参股金融', '草甘膦', '核电核能', '抗流感', '出口退税']",浙江,,,1999-11-16
600227,赤天化,2000-02-21,sh,stock,stock_sh_600227,农药化肥,"['参股金融', '创投概念', '重组概念']",贵州,,,2000-02-21
600228,*ST昌九,1999-01-19,sh,stock,stock_sh_600228,化工行业,金融参股,江西,,,1999-01-19
600229,城市传媒,2000-03-09,sh,stock,stock_sh_600229,化工行业,"['参股金融', '日韩贸易', '融资融券', '金融参股', '出口退税', '自贸区']",山东,,,2000-03-09
600230,沧州大化,2000-04-06,sh,stock,stock_sh_600230,农药化肥,"['ST板块', '雄安新区', '融资融券', '京津冀', '聚氨酯']",河北,,,2000-04-06
600231,凌钢股份,2000-05-11,sh,stock,stock_sh_600231,钢铁行业,"['参股金融', '创投概念', '金融参股']",辽宁,,,2000-05-11
600232,金鹰股份,2000-06-02,sh,stock,stock_sh_600232,纺织行业,锂电池,浙江,,,2000-06-02
600233,圆通速递,2000-06-08,sh,stock,stock_sh_600233,服装鞋类,"['阿里概念', '振兴沈阳']",辽宁,,,2000-06-08
600234,ST山水,2000-06-15,sh,stock,stock_sh_600234,传媒娱乐,ST板块,山西,,,2000-06-15
600235,民丰特纸,2000-06-15,sh,stock,stock_sh_600235,造纸行业,"['创投概念', '信托重仓']",浙江,,,2000-06-15
600236,桂冠电力,2000-03-23,sh,stock,stock_sh_600236,电力行业,"['参股金融', '风能', '风能概念']",广西,,,2000-03-23
600237,铜峰电子,2000-06-09,sh,stock,stock_sh_600237,电子器件,"['蓝宝石', '苹果概念', '金融改革', '皖江区域']",安徽,,,2000-06-09
600238,海南椰岛,2000-01-20,sh,stock,stock_sh_600238,酿酒行业,"['参股金融', '生物质能', '养老概念', '业绩预升', '生物燃料', '海南自贸']",海南,,,2000-01-20
600239,云南城投,1999-12-02,sh,stock,stock_sh_600239,房地产,"['养老概念', '融资融券', '保障房', 'QFII重仓']",云南,,,1999-12-02
600240,华业资本,2000-06-28,sh,stock,stock_sh_600240,房地产,"['股权激励', '融资融券', '业绩预升', '京津冀', '土地流转', '重组概念', '涉矿概念']",北京,,,2000-06-28
600241,时代万恒,2000-11-28,sh,stock,stock_sh_600241,物资外贸,"['参股金融', '锂电池', '出口退税', '自贸区', '东亚自贸']",辽宁,,,2000-11-28
600242,中昌数据,2000-12-07,sh,stock,stock_sh_600242,交通运输,"['海上丝路', '本月解禁', '摘帽概念']",广东,,,2000-12-07
600243,青海华鼎,2000-11-20,sh,stock,stock_sh_600243,机械行业,机器人概念,青海,,,2000-11-20
600246,万通地产,2000-09-22,sh,stock,stock_sh_600246,房地产,"['雄安新区', '京津冀', '土地流转']",北京,,,2000-09-22
600247,ST成城,2000-11-23,sh,stock,stock_sh_600247,物资外贸,"['参股金融', 'ST板块', '图们江', '资产注入', '页岩气', '固废处理', '循环经济', '涉矿概念']",吉林,,,2000-11-23
600248,延长化建,2000-06-22,sh,stock,stock_sh_600248,建筑建材,"['参股金融', '陕甘宁']",陕西,,,2000-06-22
600249,两面针,2004-01-30,sh,stock,stock_sh_600249,化工行业,"['参股金融', '金融参股']",广西,,,2004-01-30
600250,南纺股份,2001-03-06,sh,stock,stock_sh_600250,物资外贸,创投概念,江苏,,,2001-03-06
600251,冠农股份,2003-06-09,sh,stock,stock_sh_600251,农林牧渔,"['O2O模式', '新零售', '社保重仓', '稀缺资源', '涉矿概念']",新疆,,,2003-06-09
600252,中恒集团,2000-11-30,sh,stock,stock_sh_600252,生物制药,"['参股金融', '生物疫苗', '融资融券', '金融参股', '抗癌']",广西,,,2000-11-30
600255,梦舟股份,2000-11-22,sh,stock,stock_sh_600255,有色金属,"['参股金融', '锂电池', '超导概念', '民营银行', '农村金融', '皖江区域']",安徽,,,2000-11-22
600256,广汇能源,2000-05-26,sh,stock,stock_sh_600256,综合行业,"['油气改革', '融资融券', '保险重仓', '基金重仓', '页岩气', '新能源']",新疆,,,2000-05-26
600257,大湖股份,2000-06-12,sh,stock,stock_sh_600257,农林牧渔,"['体育概念', '长株潭', '创投概念', '融资融券', '水域改革', '业绩预升', '土地流转']",湖南,,,2000-06-12
600258,首旅酒店,2000-06-01,sh,stock,stock_sh_600258,酒店旅游,"['分拆上市', '重组概念']",北京,,,2000-06-01
600259,广晟有色,2000-05-25,sh,stock,stock_sh_600259,有色金属,"['券商重仓', '融资融券', '稀土永磁', '稀缺资源', '海南自贸']",海南,,,2000-05-25
600260,凯乐科技,2000-07-06,sh,stock,stock_sh_600260,食品行业,"['参股金融', '军民融合', '安防服务', '融资融券', 'QFII重仓', '民营银行', '金融参股', '新三板', '国防军工']",湖北,,,2000-07-06
600261,阳光照明,2000-07-20,sh,stock,stock_sh_600261,家电行业,"['参股金融', '低碳经济', '节能环保', '绿色照明']",浙江,,,2000-07-20
600262,北方股份,2000-06-30,sh,stock,stock_sh_600262,机械行业,"['丝绸之路', '国防军工', '军工航天']",内蒙古,,,2000-06-30
600265,ST景谷,2000-08-25,sh,stock,stock_sh_600265,农林牧渔,"['ST板块', '准ST股', '稀缺资源', '风沙治理']",云南,,,2000-08-25
600266,北京城建,1999-02-03,sh,stock,stock_sh_600266,房地产,"['参股金融', '创投概念', '分拆上市', '雄安新区', '融资融券', '保障房', '基金重仓', '金融参股', '京津冀']",北京,,,1999-02-03
600267,海正药业,2000-07-25,sh,stock,stock_sh_600267,生物制药,"['养老概念', '生物疫苗', '超级细菌', '融资融券', '保险重仓', '基金重仓', '免疫治疗', '抗癌', '抗流感', '出口退税', '仿制药', '社保重仓']",浙江,,,2000-07-25
600268,国电南自,1999-11-18,sh,stock,stock_sh_600268,发电设备,"['券商重仓', '智能电网', '节能环保', '充电桩', '沿海发展', '节能', '铁路基建']",江苏,,,1999-11-18
600269,赣粤高速,2000-05-18,sh,stock,stock_sh_600269,公路桥梁,"['参股金融', '资产注入', '金融参股', '核电核能']",江西,,,2000-05-18
600270,外运发展,2000-12-28,sh,stock,stock_sh_600270,交通运输,QFII重仓,北京,,,2000-12-28
600271,航天信息,2003-07-11,sh,stock,stock_sh_600271,电子信息,"['含可转债', '三网融合', '信息安全', '食品安全', '腾讯概念', '融资融券', '资产注入', '保险重仓', '物联网', '电子支付', '国防军工', '军工航天']",北京,,,2003-07-11
600272,开开实业,1997-01-08,sh,stock,stock_sh_600272,服装鞋类,"['含B股', '业绩预降']",上海,,,1997-01-08
600273,嘉化能源,2003-06-27,sh,stock,stock_sh_600273,化工行业,"['参股金融', '锂电池', '准ST股', '太阳能', '金融参股']",浙江,,,2003-06-27
600275,*ST昌鱼,2000-08-10,sh,stock,stock_sh_600275,农林牧渔,涉矿概念,湖北,,,2000-08-10
600276,恒瑞医药,2000-10-18,sh,stock,stock_sh_600276,生物制药,"['股权激励', '融资融券', '保险重仓', '基金重仓', '抗癌', '沿海发展']",江苏,,,2000-10-18
600277,亿利洁能,2000-07-25,sh,stock,stock_sh_600277,化工行业,"['融资融券', '资产注入', '风沙治理']",内蒙古,,,2000-07-25
600278,东方创业,2000-07-12,sh,stock,stock_sh_600278,物资外贸,"['参股金融', '迪士尼', '国企改革', '金融参股', '出口退税', '上海本地', '上海自贸']",上海,,,2000-07-12
600279,重庆港九,2000-07-31,sh,stock,stock_sh_600279,交通运输,成渝特区,重庆,,,2000-07-31
600280,中央商场,2000-09-26,sh,stock,stock_sh_600280,商业百货,"['参股金融', 'O2O模式', '新三板', '新零售', '业绩预升', '社保重仓', '内贸规划']",江苏,,,2000-09-26
600281,太化股份,2000-11-09,sh,stock,stock_sh_600281,化工行业,业绩预降,山西,,,2000-11-09
600282,南钢股份,2000-09-19,sh,stock,stock_sh_600282,钢铁行业,"['参股金融', '低碳经济', '新三板']",江苏,,,2000-09-19
600283,钱江水利,2000-10-18,sh,stock,stock_sh_600283,供水供气,"['创投概念', '水利建设']",浙江,,,2000-10-18
600284,浦东建设,2004-03-16,sh,stock,stock_sh_600284,建筑建材,"['迪士尼', '上海自贸']",上海,,,2004-03-16
600285,羚锐制药,2000-10-18,sh,stock,stock_sh_600285,生物制药,"['参股金融', '股权激励', 'QFII重仓', '业绩预升']",河南,,,2000-10-18
600287,江苏舜天,2000-09-01,sh,stock,stock_sh_600287,物资外贸,"['参股金融', '体育概念', '股期概念', '金融参股', '业绩预升']",江苏,,,2000-09-01
600288,大恒科技,2000-11-29,sh,stock,stock_sh_600288,电子信息,"['参股金融', '股期概念', '3D打印', '食品安全', '分拆上市', '融资融券', '金融参股']",北京,,,2000-11-29
600289,亿阳信通,2000-07-20,sh,stock,stock_sh_600289,电子信息,"['5G概念', '4G概念', '三网融合', '股权激励', '充电桩', '智能交通', '云计算', '电子支付']",黑龙江,,,2000-07-20
600290,华仪电气,2000-11-06,sh,stock,stock_sh_600290,发电设备,"['低碳经济', '风能', '股权激励', '风能概念', '污水处理', '新能源', '业绩预降']",浙江,,,2000-11-06
600291,西水股份,2000-07-31,sh,stock,stock_sh_600291,金融行业,"['参股金融', '金融参股', '互联金融']",内蒙古,,,2000-07-31
600292,远达环保,2000-11-01,sh,stock,stock_sh_600292,环保行业,"['参股金融', '空气治理', '低碳经济', '成渝特区', '金融参股', '核电核能', '业绩预升', '固废处理', '循环经济']",重庆,,,2000-11-01
600293,三峡新材,2000-09-19,sh,stock,stock_sh_600293,玻璃行业,"['参股金融', '融资融券']",湖北,,,2000-09-19
600295,鄂尔多斯,1995-10-20,sh,stock,stock_sh_600295,服装鞋类,"['资产注入', '含B股', '太阳能', '多晶硅']",内蒙古,,,1995-10-20
600297,广汇汽车,2000-11-16,sh,stock,stock_sh_600297,医疗器械,"['抗癌', '振兴沈阳']",辽宁,,,2000-11-16
600298,安琪酵母,2000-08-18,sh,stock,stock_sh_600298,食品行业,融资融券,湖北,,,2000-08-18
600299,安迪苏,2000-04-20,sh,stock,stock_sh_600299,化工行业,"['维生素', '聚氨酯']",北京,,,2000-04-20
600300,维维股份,2000-06-30,sh,stock,stock_sh_600300,食品行业,"['参股金融', '创投概念', '融资融券']",江苏,,,2000-06-30
600301,ST南化,2000-07-12,sh,stock,stock_sh_600301,化工行业,"['ST板块', '融资融券']",广西,,,2000-07-12
600302,标准股份,2000-12-13,sh,stock,stock_sh_600302,纺织机械,"['参股金融', '金融参股', '陕甘宁']",陕西,,,2000-12-13
600303,曙光股份,2000-12-26,sh,stock,stock_sh_600303,汽车制造,"['节能环保', '振兴沈阳']",辽宁,,,2000-12-26
600305,恒顺醋业,2001-02-06,sh,stock,stock_sh_600305,食品行业,"['参股金融', '券商重仓', 'QFII重仓', '新三板', '金融改革']",江苏,,,2001-02-06
600306,商业城,2000-12-26,sh,stock,stock_sh_600306,商业百货,"['参股金融', 'ST板块', 'O2O模式', '新零售']",辽宁,,,2000-12-26
600307,酒钢宏兴,2000-12-20,sh,stock,stock_sh_600307,钢铁行业,"['核电核能', '陕甘宁']",甘肃,,,2000-12-20
600308,华泰股份,2000-09-28,sh,stock,stock_sh_600308,造纸行业,"['太阳能', '黄河三角']",山东,,,2000-09-28
600309,万华化学,2000-01-05,sh,stock,stock_sh_600309,化工行业,"['低碳经济', '创投概念', '融资融券', '保险重仓', '基金重仓', '建筑节能', '聚氨酯', '黄河三角']",山东,,,2000-01-05
600310,桂东电力,2001-02-28,sh,stock,stock_sh_600310,电力行业,"['参股金融', '金融参股', '新三板']",广西,,,2001-02-28
600311,荣华实业,2001-06-26,sh,stock,stock_sh_600311,有色金属,"['生物质能', '融资融券', '陕甘宁', '生物燃料', '摘帽概念', '黄金概念']",甘肃,,,2001-06-26
600312,平高电气,2001-02-21,sh,stock,stock_sh_600312,发电设备,"['智能电网', '融资融券']",河南,,,2001-02-21
600313,农发种业,2001-01-19,sh,stock,stock_sh_600313,农林牧渔,"['乡村振兴', '土地流转']",北京,,,2001-01-19
600315,上海家化,2001-03-15,sh,stock,stock_sh_600315,化工行业,"['股权激励', '融资融券', '基金重仓', '社保重仓', '上海本地']",上海,,,2001-03-15
600316,洪都航空,2000-12-15,sh,stock,stock_sh_600316,飞机制造,"['参股金融', '券商重仓', '军民融合', '融资融券', '信托重仓', '国防军工', '军工航天']",江西,,,2000-12-15
600317,营口港,2002-01-31,sh,stock,stock_sh_600317,交通运输,"['振兴沈阳', '东亚自贸']",辽宁,,,2002-01-31
600318,新力金融,2000-12-08,sh,stock,stock_sh_600318,水泥行业,"['皖江区域', '重组概念']",安徽,,,2000-12-08
600319,亚星化学,2001-03-26,sh,stock,stock_sh_600319,化工行业,"['ST板块', '准ST股', 'O2O模式', '新零售', '黄河三角']",山东,,,2001-03-26
600320,振华重工,2000-12-21,sh,stock,stock_sh_600320,机械行业,"['海工装备', '含B股', '上海本地']",上海,,,2000-12-21
600321,正源股份,2001-05-24,sh,stock,stock_sh_600321,建筑建材,"['成渝特区', '融资融券']",四川,,,2001-05-24
600322,天房发展,2001-09-10,sh,stock,stock_sh_600322,房地产,"['保障房', '京津冀']",天津,,,2001-09-10
600323,瀚蓝环境,2000-12-25,sh,stock,stock_sh_600323,供水供气,"['污水处理', 'QFII重仓', '固废处理', '循环经济']",广东,,,2000-12-25
600325,华发股份,2004-02-25,sh,stock,stock_sh_600325,房地产,"['广东自贸', '融资融券', '国企改革', '粤港澳', '金融参股', '社保重仓']",广东,,,2004-02-25
600326,西藏天路,2001-01-16,sh,stock,stock_sh_600326,建筑建材,"['参股金融', '水利建设', '稀缺资源', '涉矿概念']",西藏,,,2001-01-16
600327,大东方,2002-06-25,sh,stock,stock_sh_600327,商业百货,"['参股金融', 'O2O模式', '民营银行', '金融参股', '新零售', '金融改革']",江苏,,,2002-06-25
600328,兰太实业,2000-12-22,sh,stock,stock_sh_600328,化工行业,"['参股金融', '核电核能', '新能源', '稀缺资源']",内蒙古,,,2000-12-22
600329,中新药业,2001-06-06,sh,stock,stock_sh_600329,生物制药,"['养老概念', '基因芯片', '抗癌', '基因概念']",天津,,,2001-06-06
600330,天通股份,2001-01-18,sh,stock,stock_sh_600330,电子信息,"['智能机器', '分拆上市', '蓝宝石', '太阳能', '稀土永磁', '金融改革', '国防军工', '军工航天']",浙江,,,2001-01-18
600331,宏达股份,2001-12-20,sh,stock,stock_sh_600331,有色金属,"['参股金融', '股期概念', '成渝特区', '信托重仓', '金融参股', '稀缺资源']",四川,,,2001-12-20
600332,白云山,2001-02-06,sh,stock,stock_sh_600332,生物制药,"['养老概念', '生物疫苗', '融资融券', '金融参股', '抗流感', '阿里概念', '含H股', '仿制药']","['广州', '广东']",,,2001-02-06
